tag,step,value,wall_time
Loss/Generator,118080,2.449192523956299,1776642730.3561332
Loss/Generator,118105,3.0280728340148926,1776642739.081209
Loss/Generator,118112,2.5969576835632324,1776642741.4274402
Loss/Generator,118125,3.219447135925293,1776642745.874693
Loss/Generator,118136,3.0619616508483887,1776642749.5851917
Loss/Generator,118150,2.302060127258301,1776642754.4353042
Loss/Generator,118151,2.5190744400024414,1776642754.7790346
Loss/Generator,118158,3.289375066757202,1776642757.1779215
Loss/Generator,118183,2.8664491176605225,1776642765.7855616
Loss/Generator,118190,2.8752284049987793,1776642768.1628327
Loss/Generator,118224,2.6571383476257324,1776642779.884238
Loss/Generator,118225,2.5390920639038086,1776642780.222586
Loss/Generator,118230,2.906348705291748,1776642781.9585078
Loss/Generator,118283,2.650620937347412,1776642800.2016134
Loss/Generator,118293,2.8744521141052246,1776642803.6319256
Loss/Generator,118306,2.974910259246826,1776642808.1054614
Loss/Generator,118318,3.0241637229919434,1776642812.208556
Loss/Generator,118370,2.114712715148926,1776642829.943088
Loss/Generator,118371,2.2078990936279297,1776642830.2862494
Loss/Generator,118389,2.3399009704589844,1776642836.469488
Loss/Generator,118514,2.159693956375122,1776642879.426563
Loss/Generator,118520,3.292466163635254,1776642881.471619
Loss/Generator,118528,2.530233860015869,1776642884.193974
Loss/Generator,118529,2.0037879943847656,1776642884.5296407
Loss/Generator,118541,2.8628478050231934,1776642888.637833
Loss/Generator,118601,2.3402416706085205,1776642909.3091493
Loss/Generator,118602,2.7877297401428223,1776642909.6824238
Loss/Generator,118629,3.195040464401245,1776642918.8751018
Loss/Generator,118636,2.8812224864959717,1776642921.21507
Loss/Generator,118646,2.741098403930664,1776642924.6551921
Loss/Generator,118689,3.2544684410095215,1776642939.3636794
Loss/Generator,118719,3.278878927230835,1776642949.597941
Loss/Generator,118726,2.3314707279205322,1776642951.9592304
Loss/Generator,118737,2.119197368621826,1776642955.7582378
Loss/Generator,118803,3.4512276649475098,1776642978.4387116
Loss/Generator,118806,2.77944278717041,1776642979.4702065
Loss/Generator,118813,3.3028969764709473,1776642981.8603415
Loss/Generator,118834,2.535060167312622,1776642989.0946858
Loss/Generator,118908,2.9686403274536133,1776643014.3877325
Loss/Generator,118911,2.55290150642395,1776643015.431534
Loss/Generator,118928,2.986021041870117,1776643021.2362607
Loss/Generator,118965,3.4531173706054688,1776643033.822784
Loss/Generator,118986,2.5761566162109375,1776643041.0815563
Loss/Generator,118988,1.6452598571777344,1776643041.781018
Loss/Generator,118996,2.8926610946655273,1776643044.5406737
Loss/Generator,119006,1.5213394165039062,1776643047.990534
Loss/Generator,119027,2.5679845809936523,1776643055.199422
Loss/Generator,119047,2.708953380584717,1776643062.0309923
Loss/Generator,119062,2.4752819538116455,1776643067.27213
Loss/Generator,119077,2.2626588344573975,1776643072.4550602
Loss/Generator,119089,3.2872416973114014,1776643076.6128132
Loss/Generator,119091,2.192842483520508,1776643077.3065093
Loss/Generator,119093,2.7639055252075195,1776643077.993657
Loss/Generator,119116,2.1516916751861572,1776643085.8805268
Loss/Generator,119129,2.7542057037353516,1776643090.3270698
Loss/Generator,119151,3.0479178428649902,1776643097.8239245
Loss/Generator,119167,1.9329596757888794,1776643103.2959442
Loss/Generator,119207,2.1915764808654785,1776643117.1265397
Loss/Generator,119238,2.5442538261413574,1776643127.751946
Loss/Generator,119253,2.9885454177856445,1776643132.9499724
Loss/Generator,119260,2.5775508880615234,1776643135.353902
Loss/Generator,119296,1.6928136348724365,1776643147.7600076
Loss/Generator,119311,2.6679039001464844,1776643152.9399724
Loss/Generator,119329,2.596057891845703,1776643159.5236268
Loss/Generator,119332,3.15790057182312,1776643160.6044557
Loss/Generator,119352,2.6517977714538574,1776643167.7164724
Loss/Generator,119376,2.879251003265381,1776643176.436875
Loss/Generator,119382,2.6765599250793457,1776643178.4807463
Loss/Generator,119460,2.691282272338867,1776643205.0266814
Loss/Generator,119488,2.7288060188293457,1776643214.5896952
Loss/Generator,119512,3.1650819778442383,1776643222.88344
Loss/Generator,119550,1.9365687370300293,1776643235.933455
Loss/Generator,119564,2.65903377532959,1776643240.6920156
Loss/Generator,119592,2.395334243774414,1776643250.3030565
Loss/Generator,119656,2.761524200439453,1776643272.232208
Loss/Generator,119662,3.330561876296997,1776643274.2703257
Loss/Generator,119677,2.4523420333862305,1776643279.5797765
Loss/Generator,119698,2.6078615188598633,1776643286.8191276
Loss/Generator,119714,2.731562852859497,1776643292.2927377
Loss/Generator,119717,2.2667276859283447,1776643293.3166077
Loss/Generator,119719,2.739816904067993,1776643294.0137036
Loss/Generator,119730,2.7929799556732178,1776643297.7973185
Loss/Generator,119737,2.959703207015991,1776643300.1735854
Loss/Generator,119739,2.301236629486084,1776643300.8583722
Loss/Generator,119749,3.022562265396118,1776643304.2609053
Loss/Generator,119759,3.0092954635620117,1776643307.6903527
Loss/Generator,119782,2.6234569549560547,1776643315.5560374
Loss/Generator,119790,2.4937047958374023,1776643318.315506
Loss/Generator,119806,2.7443811893463135,1776643323.835374
Loss/Generator,119814,3.1416516304016113,1776643326.5639286
Loss/Generator,119830,2.938079357147217,1776643332.0015845
Loss/Generator,119836,2.3024375438690186,1776643334.0566134
Loss/Generator,119842,1.9061799049377441,1776643336.1158192
Loss/Generator,119845,2.4815053939819336,1776643337.1134603
Loss/Generator,119853,2.149939775466919,1776643339.855648
Loss/Generator,119862,3.2092576026916504,1776643342.9356108
Loss/Generator,119876,2.075438976287842,1776643347.6712954
Loss/Generator,119883,2.16089129447937,1776643350.0383613
Loss/Generator,119888,2.797973155975342,1776643351.7884216
Loss/Generator,119945,3.0591766834259033,1776643371.3097985
Loss/Generator,119949,2.4598302841186523,1776643372.675281
Loss/Generator,119963,2.055159091949463,1776643377.4342442
Loss/Generator,119999,3.553023099899292,1776643389.8983197
Loss/Generator,120021,2.8639426231384277,1776643397.3619823
Loss/Generator,120027,2.835076332092285,1776643399.420513
Loss/Generator,120057,2.1578733921051025,1776643409.7178767
Loss/Generator,120063,2.26138973236084,1776643411.749662
Loss/Generator,120070,3.3118462562561035,1776643414.1270912
Loss/Generator,120077,2.5162911415100098,1776643416.506889
Loss/Generator,120120,2.464122772216797,1776643431.4277213
Loss/Generator,120146,3.1164844036102295,1776643440.4336505
Loss/Generator,120148,1.941094160079956,1776643441.1179996
Loss/Generator,120160,3.55973744392395,1776643445.230507
Loss/Generator,120177,3.2938554286956787,1776643451.039025
Loss/Generator,120194,2.6349730491638184,1776643456.8688881
Loss/Generator,120196,2.325619697570801,1776643457.553997
Loss/Generator,120204,1.982222557067871,1776643460.2684095
Loss/Generator,120206,3.4677109718322754,1776643460.9375548
Loss/Generator,120238,3.2169904708862305,1776643471.9933522
Loss/Generator,120260,3.080320119857788,1776643479.5199583
Loss/Generator,120265,2.4874086380004883,1776643481.1950805
Loss/Generator,120286,2.1818742752075195,1776643488.4294598
Loss/Generator,120343,2.94555401802063,1776643508.0794058
Loss/Generator,120366,2.7980570793151855,1776643515.9186819
Loss/Generator,120378,2.5494823455810547,1776643520.0559394
Loss/Generator,120435,3.6647415161132812,1776643539.5776522
Loss/Generator,120440,2.993161201477051,1776643541.3230445
Loss/Generator,120518,2.1189002990722656,1776643567.9619417
Loss/Generator,120523,2.535522937774658,1776643569.6775267
Loss/Generator,120538,2.656517744064331,1776643574.7897325
Loss/Generator,120545,2.8498973846435547,1776643577.183742
Loss/Generator,120557,2.3780577182769775,1776643581.274334
Loss/Generator,120595,2.486907720565796,1776643594.272148
Loss/Generator,120606,2.8173136711120605,1776643598.0180929
Loss/Generator,120654,1.1626543998718262,1776643614.4488337
Loss/Generator,120682,2.2522470951080322,1776643624.112295
Loss/Generator,120683,2.7379202842712402,1776643624.4424303
Loss/Generator,120689,2.8908238410949707,1776643626.4654162
Loss/Generator,120692,2.9439735412597656,1776643627.4827936
Loss/Generator,120722,2.5400681495666504,1776643637.7328103
Loss/Generator,120729,1.7810766696929932,1776643640.1464667
Loss/Generator,120737,2.410125970840454,1776643642.9316125
Loss/Generator,120749,2.9651122093200684,1776643646.994738
Loss/Generator,120777,2.733859062194824,1776643656.6266637
Loss/Generator,120785,2.25961971282959,1776643659.3767061
Loss/Generator,120786,1.889816164970398,1776643659.7140164
Loss/Generator,120800,3.1966774463653564,1776643664.5283334
Loss/Generator,120824,3.183133602142334,1776643672.779053
Loss/Generator,120864,2.7021849155426025,1776643686.5468056
Loss/Generator,120891,2.6847453117370605,1776643695.849134
Loss/Generator,120964,2.849350929260254,1776643720.983807
Loss/Generator,120977,2.7318756580352783,1776643725.4914362
Loss/Generator,120992,3.1978211402893066,1776643730.7281005
Loss/Generator,121017,2.395869255065918,1776643739.272839
Loss/Generator,121057,2.020089626312256,1776643753.0575852
Loss/Generator,121063,2.7111682891845703,1776643755.1003392
Loss/Generator,121069,3.1860642433166504,1776643757.171296
Loss/Generator,121091,1.835611343383789,1776643764.665952
Loss/Generator,121122,2.074740409851074,1776643775.2471604
Loss/Generator,121141,3.14363431930542,1776643781.7565932
Loss/Generator,121157,3.29630184173584,1776643787.2338495
Loss/Generator,121167,2.2000043392181396,1776643790.6935205
Loss/Generator,121173,3.174396514892578,1776643792.7198505
Loss/Generator,121177,2.545173168182373,1776643794.086914
Loss/Generator,121187,2.2444939613342285,1776643797.5315392
Loss/Generator,121202,2.6617512702941895,1776643802.697162
Loss/Generator,121291,3.313920497894287,1776643833.5801878
Loss/Generator,121328,3.471052885055542,1776643846.4219759
Loss/Generator,121365,2.7215514183044434,1776643859.1343095
Loss/Generator,121385,2.9344239234924316,1776643866.0628417
Loss/Generator,121411,2.6797337532043457,1776643874.9640114
Loss/Generator,121417,2.6336214542388916,1776643876.9843926
Loss/Generator,121451,2.6041533946990967,1776643888.743074
Loss/Generator,121462,1.8355519771575928,1776643892.52086
Loss/Generator,121478,2.4024219512939453,1776643897.9986231
Loss/Generator,121515,2.9837818145751953,1776643910.7644658
Loss/Generator,121517,2.4698901176452637,1776643911.4338028
Loss/Generator,121564,2.9924392700195312,1776643927.5815191
Loss/Generator,121581,2.68025541305542,1776643933.4798508
Loss/Generator,121585,3.2974112033843994,1776643934.865174
Loss/Generator,121620,2.483548641204834,1776643946.819608
Loss/Generator,121655,2.8098249435424805,1776643958.9112246
Loss/Generator,121668,1.9158837795257568,1776643963.3894727
Loss/Generator,121734,2.634133815765381,1776643986.0329328
Loss/Generator,121749,2.33001446723938,1776643991.1543345
Loss/Generator,121780,2.7536814212799072,1776644001.7590075
Loss/Generator,121809,2.8970136642456055,1776644011.7062316
Loss/Generator,121826,2.4209537506103516,1776644017.448571
Loss/Generator,121856,2.974243640899658,1776644027.6857877
Loss/Generator,121857,2.4288833141326904,1776644028.0209126
Loss/Generator,121858,2.1260838508605957,1776644028.3391423
Loss/Generator,121862,1.9887359142303467,1776644029.692141
Loss/Generator,121878,2.1779632568359375,1776644035.139268
Loss/Generator,121886,2.5629336833953857,1776644037.86575
Loss/Generator,121891,2.445307970046997,1776644039.5982742
Loss/Generator,121892,2.783527374267578,1776644039.954441
Loss/Generator,121896,3.602738380432129,1776644041.3099267
Loss/Generator,121906,2.6596648693084717,1776644044.8579776
Loss/Generator,121912,2.2964582443237305,1776644046.8793788
Loss/Generator,121945,3.2009615898132324,1776644058.3893943
Loss/Generator,121957,3.2159299850463867,1776644062.5762649
Loss/Generator,121977,2.869029998779297,1776644069.7230427
Loss/Generator,122002,3.5207767486572266,1776644079.558172
Loss/Generator,122014,2.3060190677642822,1776644083.9317453
Loss/Generator,122023,3.0287272930145264,1776644087.0551567
Loss/Generator,122042,3.5305445194244385,1776644093.5869114
Loss/Generator,122046,3.247476577758789,1776644094.936894
Loss/Generator,122061,2.834113121032715,1776644100.0451555
Loss/Generator,122065,3.331766366958618,1776644101.5331097
Loss/Generator,122068,2.8919408321380615,1776644102.5438836
Loss/Generator,122073,2.9951789379119873,1776644104.2161152
Loss/Generator,122108,2.458207130432129,1776644116.2771158
Loss/Generator,122119,2.3578341007232666,1776644119.9869163
Loss/Generator,122148,2.3453919887542725,1776644129.9310865
Loss/Generator,122181,3.0270867347717285,1776644141.2152014
Loss/Generator,122183,2.904489040374756,1776644141.9406567
Loss/Generator,122186,3.038389205932617,1776644142.952561
Loss/Generator,122219,2.456876516342163,1776644154.290169
Loss/Generator,122224,2.177879810333252,1776644155.9992921
Loss/Generator,122227,2.82039213180542,1776644157.0089397
Loss/Generator,122228,1.8847062587738037,1776644157.3611588
Loss/Generator,122265,2.471301794052124,1776644170.0243359
Loss/Generator,122276,2.418811798095703,1776644173.8146145
Loss/Generator,122291,3.126321792602539,1776644178.8668344
Loss/Generator,122293,2.6892213821411133,1776644179.5737
Loss/Generator,122339,3.40869402885437,1776644195.3093066
Loss/Generator,122350,2.4967970848083496,1776644199.1152177
Loss/Generator,122390,3.017765522003174,1776644212.8175037
Loss/Generator,122401,2.7511343955993652,1776644216.5323882
Loss/Generator,122418,2.7847843170166016,1776644222.2972782
Loss/Generator,122466,2.1986818313598633,1776644238.7529624
Loss/Generator,122469,3.559946298599243,1776644239.7760775
Loss/Generator,122475,2.9030330181121826,1776644241.8444529
Loss/Generator,122479,2.364368438720703,1776644243.222664
Loss/Generator,122488,3.8494620323181152,1776644246.331124
Loss/Generator,122489,2.6164164543151855,1776644246.6939652
Loss/Generator,122500,3.1243155002593994,1776644250.5349283
Loss/Generator,122513,1.8532302379608154,1776644255.0698676
Loss/Generator,122557,3.603372573852539,1776644270.5390325
Loss/Generator,122558,2.8728785514831543,1776644270.8814137
Loss/Generator,122574,1.847488522529602,1776644276.4665737
Loss/Generator,122582,2.4301116466522217,1776644279.26974
Loss/Generator,122584,1.9830089807510376,1776644279.975192
Loss/Generator,122625,3.4278273582458496,1776644294.3998952
Loss/Generator,122627,2.6835079193115234,1776644295.1021664
Loss/Generator,122640,2.7447397708892822,1776644299.6467497
Loss/Generator,122679,2.5637919902801514,1776644313.278331
Loss/Generator,122682,2.869241714477539,1776644314.3091574
Loss/Generator,122684,1.9538459777832031,1776644315.0285308
Loss/Generator,122704,2.6675143241882324,1776644322.0503938
Loss/Generator,122706,2.5182981491088867,1776644322.7666757
Loss/Generator,122708,2.6827526092529297,1776644323.4445825
Loss/Generator,122712,3.264631509780884,1776644324.8952065
Loss/Generator,122721,2.450549602508545,1776644328.0123658
Loss/Generator,122732,3.157721519470215,1776644331.8482254
Loss/Generator,122765,2.200040817260742,1776644343.4165065
Loss/Generator,122787,2.9216113090515137,1776644351.1481726
Loss/Generator,122808,3.141984462738037,1776644358.658136
Loss/Generator,122838,2.047811985015869,1776644369.2028277
Loss/Generator,122841,2.3854165077209473,1776644370.255172
Loss/Generator,122862,2.5298476219177246,1776644377.5872731
Loss/Generator,122886,2.654005765914917,1776644386.1093073
Loss/Generator,122892,2.9137468338012695,1776644388.2394512
Loss/Generator,122898,3.2601466178894043,1776644390.409664
Loss/Generator,122986,2.258267402648926,1776644420.673144
Loss/Generator,123033,2.209967851638794,1776644436.7774715
Loss/Generator,123041,3.269296646118164,1776644439.5521042
Loss/Generator,123067,2.3796744346618652,1776644448.475653
Loss/Generator,123075,2.5046634674072266,1776644451.2380168
Loss/Generator,123089,2.8933088779449463,1776644456.057421
Loss/Generator,123104,2.999875545501709,1776644461.2199569
Loss/Generator,123116,3.3023643493652344,1776644465.333729
Loss/Generator,123124,2.4016170501708984,1776644468.1134229
Loss/Generator,123128,2.1269092559814453,1776644469.4665327
Loss/Generator,123209,3.197596549987793,1776644497.2818038
Loss/Generator,123222,2.6967837810516357,1776644501.7276251
Loss/Generator,123252,2.3881595134735107,1776644511.979496
Loss/Generator,123274,3.22918438911438,1776644519.429945
Loss/Generator,123287,2.8350090980529785,1776644523.844618
Loss/Generator,123294,1.7583346366882324,1776644526.2833672
Loss/Generator,123298,2.8771252632141113,1776644527.673642
Loss/Generator,123338,2.6445136070251465,1776644541.4258611
Loss/Generator,123351,2.826777935028076,1776644545.8241465
Loss/Generator,123374,2.9286279678344727,1776644553.6259627
Loss/Generator,123376,2.727994203567505,1776644554.2978294
Loss/Generator,123382,1.977489709854126,1776644556.3840606
Loss/Generator,123391,2.811476230621338,1776644559.45325
Loss/Generator,123472,2.265432119369507,1776644587.3782575
Loss/Generator,123474,3.577791452407837,1776644588.048817
Loss/Generator,123500,2.8865084648132324,1776644596.951217
Loss/Generator,123518,1.6994917392730713,1776644603.1268377
Loss/Generator,123519,2.041893482208252,1776644603.4758296
Loss/Generator,123529,1.9408009052276611,1776644606.8692834
Loss/Generator,123552,3.3175783157348633,1776644614.7768192
Loss/Generator,123553,2.59675669670105,1776644615.1215456
Loss/Generator,123570,2.659414291381836,1776644620.8882544
Loss/Generator,123574,2.181152820587158,1776644622.2277474
Loss/Generator,123607,3.107724666595459,1776644633.4176998
Loss/Generator,123628,2.5880088806152344,1776644640.6104054
Loss/Generator,123684,2.9701619148254395,1776644659.6351557
Loss/Generator,123689,2.7498512268066406,1776644661.3604875
Loss/Generator,123699,3.00380802154541,1776644664.7814736
Loss/Generator,123710,2.9772658348083496,1776644668.5159621
Loss/Generator,123718,2.604799747467041,1776644671.2837257
Loss/Generator,123723,2.298104763031006,1776644672.983099
Loss/Generator,123729,3.102231025695801,1776644675.0600386
Loss/Generator,123743,3.4114232063293457,1776644679.8702362
Loss/Generator,123745,2.3599181175231934,1776644680.534076
Loss/Generator,123750,2.2054874897003174,1776644682.27557
Loss/Generator,123768,2.621138095855713,1776644688.5150099
Loss/Generator,123817,3.124764919281006,1776644705.2927842
Loss/Generator,123870,2.72926664352417,1776644723.4306614
Loss/Generator,123875,3.0220112800598145,1776644725.1725223
Loss/Generator,123877,2.7961835861206055,1776644725.8433392
Loss/Generator,123899,2.77443265914917,1776644733.4330194
Loss/Generator,123933,1.9405951499938965,1776644745.0608706
Loss/Generator,123941,2.701641321182251,1776644747.8073242
Loss/Generator,123948,1.6842175722122192,1776644750.1833289
Loss/Generator,123957,2.611168384552002,1776644753.230697
Loss/Generator,123985,3.3196752071380615,1776644762.7646224
Loss/Generator,123986,2.5427474975585938,1776644763.097939
Loss/Generator,124008,3.3864340782165527,1776644770.6446126
Loss/Generator,124021,2.319608211517334,1776644775.1180599
Loss/Generator,124049,2.5851688385009766,1776644784.6690195
Loss/Generator,124054,2.392324209213257,1776644786.3800006
Loss/Generator,124060,3.010895013809204,1776644788.4151146
Loss/Generator,124064,3.2801766395568848,1776644789.7638988
Loss/Generator,124085,2.672191858291626,1776644796.937387
Loss/Generator,124092,3.507690668106079,1776644799.3267622
Loss/Generator,124143,2.6006593704223633,1776644816.7361803
Loss/Generator,124149,3.2776827812194824,1776644818.7487018
Loss/Generator,124151,2.350358009338379,1776644819.4279635
Loss/Generator,124159,2.7424240112304688,1776644822.1309905
Loss/Generator,124166,2.6647441387176514,1776644824.487286
Loss/Generator,124226,3.100855827331543,1776644844.932979
Loss/Generator,124246,2.515566349029541,1776644851.7450294
Loss/Generator,124272,2.485734462738037,1776644860.474644
Loss/Generator,124274,2.004209041595459,1776644861.17055
Loss/Generator,124277,3.337160587310791,1776644862.182076
Loss/Generator,124285,2.578364849090576,1776644864.9321876
Loss/Generator,124287,3.2221877574920654,1776644865.6138566
Loss/Generator,124319,2.8281302452087402,1776644876.53229
Loss/Generator,124340,3.3636343479156494,1776644883.6923237
Loss/Generator,124353,2.697263479232788,1776644888.1164994
Loss/Generator,124366,2.758388042449951,1776644892.6184738
Loss/Generator,124438,3.650430202484131,1776644917.405751
Loss/Generator,124441,2.4838790893554688,1776644918.434985
Loss/Generator,124446,1.776046633720398,1776644920.1776268
Loss/Generator,124467,2.8877129554748535,1776644927.345546
Loss/Generator,124487,2.4515113830566406,1776644934.090817
Loss/Generator,124492,3.1252689361572266,1776644935.82618
Loss/Generator,124499,1.6320304870605469,1776644938.2097223
Loss/Generator,124514,2.79349422454834,1776644943.3545735
Loss/Generator,124526,2.605560779571533,1776644947.4436777
Loss/Generator,124540,3.4299144744873047,1776644952.213336
Loss/Generator,124561,2.8822903633117676,1776644959.3975909
Loss/Generator,124589,2.3669023513793945,1776644969.019259
Loss/Generator,124621,2.973825216293335,1776644979.9456422
Loss/Generator,124626,3.273749351501465,1776644981.6665783
Loss/Generator,124688,2.686983346939087,1776645003.0122392
Loss/Generator,124691,3.6672728061676025,1776645004.0262082
Loss/Generator,124698,3.4319591522216797,1776645006.4275324
Loss/Generator,124701,2.8902156352996826,1776645007.4682178
Loss/Generator,124711,3.06838321685791,1776645010.8644426
Loss/Generator,124714,2.843862771987915,1776645011.8857934
Loss/Generator,124718,3.244765281677246,1776645013.2708356
Loss/Generator,124742,3.1706955432891846,1776645021.487126
Loss/Generator,124744,2.5133249759674072,1776645022.1689692
Loss/Generator,124775,2.581371784210205,1776645032.8157482
Loss/Generator,124776,3.1894328594207764,1776645033.149603
Loss/Generator,124796,2.2240610122680664,1776645039.9658039
Loss/Generator,124861,3.230102300643921,1776645062.1588287
Loss/Generator,124862,2.3686301708221436,1776645062.5029428
Loss/Generator,124878,1.9921070337295532,1776645068.0018485
Loss/Generator,124891,1.183057427406311,1776645072.4031198
Loss/Generator,124901,2.1427650451660156,1776645075.756814
Loss/Generator,124904,2.855583906173706,1776645076.778709
Loss/Generator,124917,2.4580466747283936,1776645081.2181578
Loss/Generator,124928,2.579711675643921,1776645084.9793496
Loss/Generator,124943,3.219700336456299,1776645090.1622593
Loss/Generator,124953,2.2257461547851562,1776645093.5940514
Loss/Generator,124973,2.5560462474823,1776645100.3544705
Loss/Generator,124980,2.9405767917633057,1776645102.7686386
Loss/Generator,124987,2.312183141708374,1776645105.1577458
Loss/Generator,125004,2.4243226051330566,1776645110.9702048
Loss/Generator,125012,2.7402493953704834,1776645113.7208087
Loss/Generator,125017,2.8588969707489014,1776645115.428492
Loss/Generator,125046,2.686396598815918,1776645125.3373013
Loss/Generator,125062,2.858452558517456,1776645130.8313468
Loss/Generator,125103,3.1086032390594482,1776645144.825085
Loss/Generator,125111,2.6057662963867188,1776645147.6368597
Loss/Generator,125158,2.8928143978118896,1776645163.6066833
Loss/Generator,125180,2.582646369934082,1776645171.0680707
Loss/Generator,125225,2.943540334701538,1776645186.458577
Loss/Generator,125229,2.3005118370056152,1776645187.8255055
Loss/Generator,125253,2.8510327339172363,1776645196.0475907
Loss/Generator,125283,3.357546806335449,1776645206.4615233
Loss/Generator,125286,2.974611282348633,1776645207.457793
Loss/Generator,125300,3.4690001010894775,1776645212.1902905
Loss/Generator,125309,2.9974536895751953,1776645215.2761724
Loss/Generator,125331,3.343498945236206,1776645222.8135464
Loss/Generator,125336,2.8050832748413086,1776645224.5259361
Loss/Generator,125351,2.446141481399536,1776645229.6540897
Loss/Generator,125352,3.1834628582000732,1776645229.985215
Loss/Generator,125353,2.305264472961426,1776645230.307933
Loss/Generator,125360,3.2194809913635254,1776645232.7290592
Loss/Generator,125372,3.265420913696289,1776645236.843042
Loss/Generator,125379,2.0682950019836426,1776645239.2283034
Loss/Generator,125401,1.503162145614624,1776645246.8138814
Loss/Generator,125428,3.1612558364868164,1776645255.9748535
Loss/Generator,125441,2.7908172607421875,1776645260.407199
Loss/Generator,125442,2.6901979446411133,1776645260.7437646
Loss/Generator,125471,3.7666568756103516,1776645270.6477833
Loss/Generator,125498,2.3451414108276367,1776645279.8929474
Loss/Generator,125502,2.524397373199463,1776645281.2295127
Loss/Generator,125548,2.996649980545044,1776645297.11989
Loss/Generator,125550,2.6225526332855225,1776645297.8104463
Loss/Generator,125585,3.1138548851013184,1776645309.6958034
Loss/Generator,125601,1.6921707391738892,1776645315.1811955
Loss/Generator,125605,2.6409707069396973,1776645316.5537534
Loss/Generator,125624,2.488905429840088,1776645323.0940638
Loss/Generator,125638,3.1213982105255127,1776645327.9560287
Loss/Generator,125664,3.132842540740967,1776645336.8353617
Loss/Generator,125681,2.5801031589508057,1776645342.61536
Loss/Generator,125688,2.465804100036621,1776645345.00037
Loss/Generator,125707,2.4056296348571777,1776645351.5197165
Loss/Generator,125711,1.6266123056411743,1776645352.9148161
Loss/Generator,125726,2.574270248413086,1776645358.0695746
Loss/Generator,125736,3.247982978820801,1776645361.525355
Loss/Generator,125740,2.4449524879455566,1776645362.8956063
Loss/Generator,125805,2.3531835079193115,1776645385.1122658
Loss/Generator,125821,3.0002992153167725,1776645390.624309
Loss/Generator,125850,2.2823615074157715,1776645400.5909736
Loss/Generator,125854,2.8073320388793945,1776645401.9443164
Loss/Generator,125861,2.505863666534424,1776645404.3610997
Loss/Generator,125869,2.9718754291534424,1776645407.1099148
Loss/Generator,125882,2.2281453609466553,1776645411.56688
Loss/Generator,125897,3.0204949378967285,1776645416.6752493
Loss/Generator,125903,2.5177717208862305,1776645418.6926823
Loss/Generator,125924,2.5978479385375977,1776645425.8956268
Loss/Generator,125940,3.078481674194336,1776645431.4057407
Loss/Generator,125949,3.2597603797912598,1776645434.4903603
Loss/Generator,125989,3.48942494392395,1776645448.1239793
Loss/Generator,126011,2.946772575378418,1776645455.617034
Loss/Generator,126041,3.0777101516723633,1776645465.9664557
Loss/Generator,126057,3.492738723754883,1776645471.4121652
Loss/Generator,126087,3.2155990600585938,1776645481.6890957
Loss/Generator,126102,2.0305638313293457,1776645486.805053
Loss/Generator,126172,2.77378511428833,1776645510.8608072
Loss/Generator,126181,2.1391451358795166,1776645513.939195
Loss/Generator,126225,2.9224672317504883,1776645528.9654586
Loss/Generator,126253,3.515711784362793,1776645538.5171525
Loss/Generator,126259,2.688277006149292,1776645540.5270402
Loss/Generator,126261,2.646655321121216,1776645541.2408025
Loss/Generator,126267,3.56954288482666,1776645543.2924433
Loss/Generator,126280,2.676016330718994,1776645547.7279873
Loss/Generator,126281,3.2464704513549805,1776645548.0560668
Loss/Generator,126298,2.6798253059387207,1776645553.8705695
Loss/Generator,126341,2.926875352859497,1776645568.608337
Loss/Generator,126375,2.0572991371154785,1776645580.271296
Loss/Generator,126436,3.155149459838867,1776645601.2511208
Loss/Generator,126441,2.7722296714782715,1776645602.9565163
Loss/Generator,126444,2.962573528289795,1776645603.9876904
Loss/Generator,126451,2.5730905532836914,1776645606.4050379
Loss/Generator,126475,3.466815710067749,1776645614.6231525
Loss/Generator,126496,3.2472922801971436,1776645621.924871
Loss/Generator,126507,3.131697654724121,1776645625.7616057
Loss/Generator,126531,3.8990607261657715,1776645633.9729366
Loss/Generator,126535,2.7204816341400146,1776645635.3006213
Loss/Generator,126614,3.0016496181488037,1776645662.4437878
Loss/Generator,126624,2.383458375930786,1776645665.8716865
Loss/Generator,126654,2.97640323638916,1776645676.1454098
Loss/Generator,126668,2.818490982055664,1776645680.9354079
Loss/Generator,126696,2.6712703704833984,1776645690.5737019
Loss/Generator,126707,2.8157670497894287,1776645694.2924788
Loss/Generator,126748,2.6745595932006836,1776645708.3512447
Loss/Generator,126757,2.360619068145752,1776645711.3811731
Loss/Generator,126758,2.7924513816833496,1776645711.7154272
Loss/Generator,126761,2.897162437438965,1776645712.7725286
Loss/Generator,126772,2.6684722900390625,1776645716.5167394
Loss/Generator,126777,3.039905071258545,1776645718.2113252
Loss/Generator,126783,3.4322009086608887,1776645720.2566113
Loss/Generator,126790,3.5733115673065186,1776645722.6832328
Loss/Generator,126824,2.860020160675049,1776645734.2952597
Loss/Generator,126832,2.9168410301208496,1776645737.0315206
Loss/Generator,126855,2.2768425941467285,1776645744.8905377
Loss/Generator,126886,3.2370684146881104,1776645755.4722254
Loss/Generator,126907,2.664214611053467,1776645762.653616
Loss/Generator,126913,3.310365676879883,1776645764.760755
Loss/Generator,126926,3.0265390872955322,1776645769.1629994
Loss/Generator,126943,2.7027249336242676,1776645774.9923499
Loss/Generator,126954,2.4147891998291016,1776645778.7674313
Loss/Generator,126966,3.216916561126709,1776645782.8423977
